demanda_preajuste,inventario_preajuste,produccion_preajuste,precio_preajuste,volatilidad_precio,subida_brusca_precio,escasez
1519.0,64.0,1532.0,15.0,1.50333,0,0
1504.0,56.0,1557.0,15.0,1.4239,0,0
1531.0,76.0,1504.0,15.0,1.32288,0,0
1572.0,36.0,1519.0,15.0,1.32288,1,0
1583.0,7.0,1648.0,17.0,1.32288,1,0
1614.0,51.0,1703.0,17.0,1.32288,1,0
1725.0,98.0,1671.0,17.0,1.32288,1,0
1702.0,31.0,1771.0,18.0,1.32288,0,0
1712.0,71.0,1736.0,18.0,1.52561,1,0
1793.0,66.0,1744.0,19.0,1.79652,1,0
1816.0,13.0,1871.0,20.0,1.9564,1,0
1825.0,55.0,1872.0,20.0,2.12779,1,0
1882.0,72.0,1843.0,20.0,2.35372,1,0
1919.0,24.0,1920.0,21.0,2.65471,1,0
1978.0,18.0,2011.0,23.0,2.95762,1,0
1975.0,36.0,2064.0,24.0,3.06594,1,0
2073.0,87.0,1990.0,23.0,3.27834,1,0
2052.0,16.0,2139.0,25.0,3.3087,0,0
2160.0,73.0,2026.0,24.0,3.59548,1,0
2169.0,0.0,2246.0,27.0,3.86135,1,0
2214.0,53.0,2259.0,28.0,4.00593,1,0
2204.0,69.0,2174.0,28.0,4.12644,1,0
2302.0,27.0,2187.0,29.0,4.41022,1,0
2352.0,0.0,2422.0,32.0,4.67841,1,0
2453.0,49.0,2450.0,32.0,4.999,1,0
2449.0,33.0,2494.0,34.0,5.25357,1,0
2452.0,55.0,2472.0,35.0,5.42471,0,0
2520.0,53.0,2386.0,35.0,5.82151,1,0
2536.0,0.0,2641.0,39.0,6.18446,1,0
2681.0,76.0,2623.0,40.0,6.82111,1,0
2672.0,13.0,2845.0,44.0,7.02762,1,0
2713.0,131.0,2672.0,42.0,7.22132,1,0
2819.0,64.0,2761.0,44.0,7.65245,1,0
2868.0,14.0,3007.0,48.0,7.89937,0,0
2945.0,107.0,2845.0,47.0,8.36824,1,0
2986.0,6.0,3076.0,51.0,8.70215,1,0
3105.0,67.0,3164.0,53.0,9.01721,1,0
3165.0,90.0,3171.0,54.0,9.00888,1,0
3197.0,69.0,2943.0,54.0,9.4255,1,0
3258.0,0.0,3253.0,59.0,10.21213,1,0
3459.0,6.0,3505.0,65.0,11.02769,1,0
3424.0,36.0,3724.0,69.0,11.00454,1,0
3465.0,234.0,3141.0,63.0,11.51911,1,0
3400.0,0.0,3472.0,70.0,12.15926,1,0
3398.0,51.0,3606.0,75.0,12.39355,0,0
3263.0,182.0,3437.0,73.0,12.02664,0,0
3156.0,250.0,3138.0,67.0,11.42629,0,0
3204.0,164.0,3047.0,67.0,11.26898,0,0
3098.0,25.0,3300.0,73.0,10.77219,0,0
3097.0,159.0,3192.0,70.0,10.35507,0,0
2997.0,179.0,3030.0,69.0,9.56556,0,0
2908.0,150.0,2941.0,69.0,8.67338,0,0
2885.0,130.0,2870.0,67.0,8.05528,0,0
2819.0,81.0,2921.0,70.0,7.09507,0,0
2793.0,129.0,2700.0,70.0,6.5075,0,0
2754.0,28.0,2859.0,74.0,5.80948,0,0
2686.0,93.0,2721.0,72.0,5.02469,0,0
2627.0,90.0,2603.0,73.0,3.98121,0,0
2603.0,46.0,2610.0,75.0,3.61213,0,0
2529.0,42.0,2627.0,78.0,3.65342,0,0
2460.0,99.0,2423.0,77.0,4.00593,0,0
2446.0,44.0,2500.0,79.0,3.8115,0,0
2385.0,70.0,2410.0,79.0,4.41588,0,0
2314.0,68.0,2386.0,83.0,5.01473,0,0
2237.0,100.0,2429.0,84.0,5.07223,0,0
2249.0,205.0,2192.0,77.0,4.91528,0,0
2180.0,104.0,2264.0,78.0,4.63977,0,0
2147.0,133.0,2108.0,76.0,4.88774,0,0
2069.0,66.0,2187.0,82.0,4.755,0,0
2095.0,129.0,1954.0,74.0,4.67868,0,0
2023.0,1.0,2113.0,81.0,4.7146,1,0
1924.0,64.0,2080.0,84.0,4.16653,0,0
1889.0,155.0,1957.0,78.0,4.01373,0,0
1895.0,156.0,1869.0,72.0,3.85227,0,0
1864.0,91.0,1824.0,72.0,3.85227,0,0
1793.0,36.0,1840.0,74.0,3.65068,0,0
1800.0,58.0,1908.0,77.0,3.59305,0,0
1790.0,115.0,1742.0,74.0,3.53942,0,0
1695.0,48.0,1816.0,78.0,3.76132,0,0
1647.0,119.0,1658.0,72.0,4.02337,0,0
1619.0,90.0,1604.0,71.0,4.06202,0,0
1597.0,52.0,1685.0,74.0,4.08503,0,0
1591.0,98.0,1723.0,74.0,5.09191,0,0
1581.0,163.0,1498.0,61.0,5.31296,0,0
1556.0,59.0,1574.0,64.0,5.76194,0,0
1565.0,54.0,1570.0,64.0,6.00229,0,0
1569.0,41.0,1587.0,65.0,6.07845,1,0
1555.0,41.0,1617.0,68.0,5.73825,0,0
1582.0,72.0,1612.0,70.0,5.80065,0,0
1493.0,71.0,1500.0,68.0,5.45413,0,0
1536.0,55.0,1566.0,69.0,4.63546,0,0
1601.0,60.0,1565.0,70.0,4.44297,0,0
1584.0,17.0,1677.0,75.0,4.58912,1,0
1555.0,78.0,1711.0,76.0,4.61952,0,0
1555.0,165.0,1527.0,68.0,4.7634,0,0
1612.0,96.0,1555.0,64.0,4.5086,0,0
1560.0,28.0,1609.0,68.0,4.39858,0,0
1595.0,61.0,1626.0,70.0,3.99093,0,0
1605.0,65.0,1678.0,72.0,3.94303,0,0
1578.0,97.0,1640.0,70.0,3.92301,0,0
1556.0,113.0,1516.0,68.0,3.81576,0,0
1579.0,51.0,1585.0,72.0,3.75333,0,0
1587.0,39.0,1569.0,73.0,3.82623,1,0
1565.0,15.0,1595.0,78.0,4.01373,1,0
1574.0,31.0,1503.0,78.0,5.02394,1,0
1616.0,0.0,1516.0,86.0,6.82843,1,1
1564.0,0.0,1415.0,94.0,9.5251,1,1
1591.0,0.0,1295.0,104.0,12.73686,1,1
1518.0,0.0,1131.0,9.0,0.5,0,1
1520.0,0.0,1262.0,10.0,0.8165,0,0
1513.0,0.0,1407.0,11.0,1.11803,0,0
1497.0,0.0,1566.0,12.0,1.41421,0,0
1490.0,78.0,1630.0,13.0,1.34371,1,0
1527.0,160.0,1623.0,12.0,1.2454,0,0
1540.0,185.0,1525.0,11.0,1.19896,0,0
1491.0,120.0,1605.0,12.0,1.13312,0,0
1524.0,165.0,1504.0,11.0,1.07703,0,0
1493.0,104.0,1504.0,11.0,1.02852,0,0
1531.0,81.0,1494.0,11.0,0.98601,0,0
1508.0,43.0,1576.0,11.0,0.94837,0,0
1557.0,79.0,1525.0,11.0,0.91473,0,0
1532.0,33.0,1617.0,11.0,0.88443,0,0
1547.0,83.0,1549.0,11.0,0.85696,0,0
1541.0,60.0,1589.0,11.0,0.83189,0,0
1511.0,79.0,1525.0,11.0,0.8089,0,0
1548.0,66.0,1570.0,11.0,0.81196,0,0
1531.0,64.0,1658.0,12.0,0.79215,0,0
1527.0,134.0,1624.0,11.0,0.67823,0,0
1536.0,163.0,1502.0,10.0,0.67823,0,0
1548.0,90.0,1494.0,10.0,0.72629,0,0
1556.0,26.0,1500.0,10.0,0.72629,0,0
1564.0,1.0,1646.0,12.0,0.6245,1,0
1535.0,59.0,1676.0,12.0,0.58949,0,0
1508.0,140.0,1587.0,11.0,0.63246,0,0
1515.0,154.0,1448.0,10.0,0.58949,0,0
1529.0,61.0,1501.0,11.0,0.58949,0,0
1542.0,30.0,1609.0,11.0,0.58949,0,0
1508.0,67.0,1617.0,11.0,0.6245,0,0
1502.0,124.0,1497.0,10.0,0.65383,0,0
1560.0,83.0,1465.0,10.0,0.65383,0,0
1537.0,13.0,1598.0,11.0,0.65383,0,0
1541.0,52.0,1577.0,11.0,0.7,1,0
1554.0,62.0,1544.0,12.0,0.73993,1,0
1513.0,41.0,1624.0,12.0,0.7746,0,0
1526.0,106.0,1522.0,12.0,0.80467,0,0
1507.0,72.0,1545.0,12.0,0.80467,0,0
1509.0,79.0,1496.0,12.0,0.83066,0,0
1509.0,47.0,1483.0,12.0,0.88741,0,0
1499.0,15.0,1549.0,13.0,1.02347,1,0
1569.0,45.0,1585.0,14.0,1.10793,1,0
1584.0,43.0,1636.0,14.0,1.21963,1,0
1675.0,68.0,1652.0,14.0,1.41067,1,0
1661.0,32.0,1745.0,15.0,1.46544,0,0
1707.0,81.0,1660.0,14.0,1.51987,0,0
1797.0,40.0,1731.0,15.0,1.68745,1,0
1785.0,0.0,1923.0,16.0,1.80555,0,0
1833.0,97.0,1893.0,16.0,1.88348,1,0
1874.0,109.0,1864.0,16.0,1.85135,0,0
1918.0,70.0,1935.0,16.0,1.76847,0,0
1883.0,60.0,1935.0,16.0,1.72916,0,0
1996.0,79.0,1872.0,16.0,1.72047,0,0
2048.0,0.0,2079.0,17.0,1.8303,1,0
2067.0,30.0,2197.0,18.0,1.8868,1,0
2095.0,113.0,2191.0,18.0,1.82962,0,0
2122.0,147.0,2014.0,17.0,1.79652,0,0
2172.0,27.0,2182.0,18.0,1.79165,0,0
2288.0,29.0,2346.0,19.0,1.81384,1,0
2255.0,61.0,2322.0,20.0,1.85674,1,0
2292.0,89.0,2363.0,20.0,1.84662,0,0
2381.0,112.0,2260.0,19.0,1.9615,1,0
2487.0,0.0,2508.0,21.0,2.22486,1,0
2487.0,15.0,2687.0,23.0,2.35106,0,0
2518.0,152.0,2589.0,22.0,2.34254,1,0
2559.0,156.0,2536.0,22.0,2.35372,0,0
2626.0,93.0,2445.0,22.0,2.54951,0,0
2706.0,0.0,2709.0,24.0,2.87228,1,0
2790.0,15.0,2930.0,26.0,3.08221,1,0
2833.0,109.0,2881.0,26.0,3.20156,1,0
2904.0,111.0,2917.0,26.0,3.32378,1,0
2958.0,87.0,2974.0,27.0,3.43911,0,0
2969.0,72.0,2965.0,28.0,3.61766,1,0
3080.0,49.0,2991.0,29.0,3.94842,1,0
3101.0,0.0,3310.0,31.0,4.24735,1,0
3167.0,146.0,3272.0,32.0,4.33907,1,0
3275.0,178.0,3087.0,32.0,4.56372,1,0
3388.0,3.0,3336.0,34.0,5.01473,1,0
3411.0,0.0,3687.0,37.0,5.17301,0,0
3552.0,192.0,3387.0,35.0,5.469,1,0
3559.0,21.0,3693.0,38.0,5.61338,1,0
3448.0,108.0,3750.0,39.0,5.59911,0,0
3494.0,287.0,3364.0,37.0,5.68221,0,0
3540.0,141.0,3477.0,38.0,5.58995,0,0
3494.0,84.0,3543.0,38.0,5.50886,0,0
3529.0,93.0,3544.0,40.0,5.34696,1,0
3477.0,76.0,3586.0,41.0,5.14879,0,0
3520.0,148.0,3519.0,40.0,5.13323,1,0
3497.0,104.0,3511.0,42.0,5.22948,1,0
3524.0,82.0,3599.0,45.0,5.001,0,0
3566.0,112.0,3562.0,43.0,4.78827,0,0
3531.0,78.0,3506.0,44.0,4.7634,1,0
3508.0,63.0,3675.0,47.0,4.74842,0,0
3506.0,163.0,3590.0,48.0,4.6,0,0
3542.0,174.0,3273.0,46.0,4.84639,1,0
3476.0,0.0,3417.0,51.0,5.46329,1,0
3499.0,16.0,3259.0,56.0,6.5582,1,1
3509.0,0.0,3031.0,61.0,8.1768,1,1
3516.0,0.0,2782.0,67.0,10.04428,1,1
3499.0,0.0,2504.0,74.0,12.29187,1,1
3499.0,0.0,2255.0,81.0,14.97156,1,1
3489.0,0.0,2029.0,90.0,17.80864,1,1
3555.0,0.0,1831.0,99.0,20.83381,1,1
3539.0,0.0,1651.0,108.0,24.1514,1,1
3524.0,0.0,1489.0,119.0,27.84829,1,1
3470.0,0.0,1345.0,131.0,31.86314,1,1
3398.0,0.0,1345.0,144.0,36.18684,1,1
3321.0,0.0,1345.0,159.0,40.91748,1,1
3225.0,0.0,1345.0,175.0,46.05961,1,1
3107.0,0.0,1345.0,192.0,51.51951,1,1
3117.0,0.0,1345.0,212.0,57.3483,1,1
3031.0,0.0,1345.0,233.0,63.67331,1,1
2970.0,0.0,1345.0,256.0,70.48447,1,1
2880.0,0.0,1345.0,282.0,77.54676,1,1
2918.0,0.0,1345.0,310.0,85.3361,1,1
2843.0,0.0,1345.0,341.0,93.88422,1,1
2807.0,0.0,1345.0,375.0,103.19448,1,1
2713.0,0.0,1345.0,412.0,113.5206,1,1
2676.0,0.0,1345.0,454.0,124.84687,1,1
2660.0,0.0,1345.0,499.0,137.29057,1,1
2546.0,0.0,1345.0,549.0,151.04374,1,1
2486.0,0.0,1345.0,604.0,166.23387,1,1
2464.0,0.0,1345.0,665.0,182.81938,1,1
2397.0,0.0,1345.0,731.0,201.06054,1,1
2324.0,0.0,1345.0,804.0,221.19378,1,1
2308.0,0.0,1345.0,885.0,243.26806,1,1
2229.0,0.0,1345.0,973.0,267.55353,1,1
2185.0,0.0,1345.0,1070.0,294.27854,1,1
2135.0,0.0,1345.0,1177.0,323.68044,1,1
2085.0,0.0,1345.0,1295.0,356.01776,1,1
2089.0,0.0,1345.0,1424.0,391.6486,1,1
1998.0,0.0,1345.0,1567.0,430.85177,1,1
1992.0,0.0,1345.0,1724.0,473.94882,1,1
1914.0,0.0,1345.0,1896.0,521.38512,1,1
1873.0,0.0,1345.0,2086.0,573.49321,1,1
1829.0,0.0,1345.0,2294.0,630.76679,1,1
1797.0,0.0,1345.0,2523.0,693.82048,1,1
1737.0,0.0,1345.0,2776.0,763.16216,1,1
1750.0,0.0,1345.0,3053.0,839.49567,1,1
1703.0,0.0,1345.0,3359.0,923.47374,1,1
1666.0,0.0,1345.0,3695.0,1015.79597,1,1
1615.0,0.0,1345.0,4064.0,1117.45574,1,1
1633.0,0.0,1345.0,4471.0,1229.23245,1,1
1516.0,0.0,1345.0,4918.0,1351.34612,1,1
1468.0,2.0,1330.0,5402.0,1485.82447,1,0
1359.0,0.0,1119.0,10.0,0.5,0,0
1359.0,0.0,1252.0,11.0,0.8165,0,0
1341.0,0.0,1402.0,12.0,0.82916,0,0
1352.0,42.0,1490.0,12.0,0.74833,0,0
1386.0,125.0,1481.0,11.0,0.68718,0,0
1363.0,153.0,1467.0,11.0,0.75593,0,0
1348.0,180.0,1412.0,10.0,0.78062,0,0
1380.0,170.0,1370.0,10.0,0.78567,0,0
1409.0,113.0,1372.0,10.0,0.74833,0,0
1364.0,53.0,1371.0,11.0,0.71582,0,0
1364.0,42.0,1440.0,11.0,0.68718,0,0
1403.0,82.0,1332.0,11.0,0.72976,1,0
1370.0,8.0,1473.0,12.0,0.70349,0,0
1316.0,78.0,1423.0,11.0,0.67987,0,0
1369.0,130.0,1299.0,11.0,0.65848,0,0
1391.0,42.0,1391.0,11.0,0.68599,0,0
1345.0,30.0,1495.0,12.0,0.66667,0,0
1370.0,128.0,1411.0,11.0,0.68623,0,0
1383.0,118.0,1364.0,10.0,0.66895,0,0
1337.0,71.0,1337.0,11.0,0.63246,0,0
1371.0,50.0,1356.0,11.0,0.66895,0,0
1372.0,25.0,1446.0,12.0,0.66895,1,0
1422.0,70.0,1453.0,12.0,0.66895,0,0
1360.0,71.0,1472.0,12.0,0.66895,0,0
1368.0,131.0,1386.0,11.0,0.66895,0,0
1375.0,105.0,1347.0,11.0,0.6245,0,0
1364.0,54.0,1340.0,11.0,0.6,0,0
1390.0,20.0,1430.0,12.0,0.55678,0,0
1325.0,42.0,1439.0,12.0,0.55678,0,0
1355.0,109.0,1380.0,11.0,0.55678,0,0
1371.0,94.0,1419.0,11.0,0.55678,0,0
1362.0,99.0,1430.0,11.0,0.6,0,0
1359.0,118.0,1398.0,10.0,0.76811,0,0
1400.0,111.0,1327.0,9.0,0.80467,0,0
1377.0,26.0,1440.0,10.0,0.83666,0,0
1369.0,63.0,1439.0,10.0,0.83066,0,0
1368.0,94.0,1403.0,10.0,0.92736,0,0
1386.0,92.0,1378.0,9.0,0.92736,0,0
1312.0,59.0,1397.0,10.0,1.00499,0,0
1377.0,102.0,1328.0,9.0,1.01366,0,0
1392.0,44.0,1376.0,10.0,0.9734,1,0
1433.0,20.0,1415.0,10.0,0.92195,0,0
1426.0,12.0,1538.0,11.0,0.86458,1,0
1439.0,87.0,1427.0,11.0,0.86458,0,0
1506.0,53.0,1506.0,11.0,0.92195,1,0
1495.0,38.0,1548.0,12.0,0.9734,0,0
1504.0,64.0,1553.0,12.0,0.9734,0,0
1583.0,81.0,1587.0,12.0,0.9734,0,0
1578.0,60.0,1628.0,12.0,1.0198,0,0
1602.0,78.0,1565.0,12.0,1.14455,0,0
1660.0,29.0,1657.0,13.0,1.249,0,0
1712.0,17.0,1755.0,13.0,1.41421,1,0
1744.0,41.0,1784.0,14.0,1.47902,1,0
1785.0,56.0,1781.0,14.0,1.56445,0,0
1810.0,37.0,1854.0,14.0,1.70587,1,0
1814.0,58.0,1887.0,15.0,1.80208,0,0
1922.0,93.0,1870.0,15.0,1.78536,0,0
1996.0,29.0,1976.0,15.0,1.98494,1,0
1989.0,7.0,2139.0,17.0,1.93585,0,0
2052.0,109.0,2111.0,16.0,1.86011,0,0
2081.0,117.0,2117.0,15.0,1.74571,0,0
2129.0,109.0,2044.0,15.0,1.73494,0,0
2126.0,17.0,2238.0,16.0,1.68745,0,0
2191.0,89.0,2205.0,16.0,1.66958,1,0
2226.0,73.0,2255.0,17.0,1.68819,1,0
2298.0,71.0,2299.0,17.0,1.66958,0,0
2308.0,50.0,2305.0,17.0,1.68745,1,0
2368.0,32.0,2361.0,18.0,1.85674,1,0
2450.0,20.0,2546.0,20.0,1.93067,1,0
2446.0,82.0,2602.0,20.0,1.93067,1,0
2540.0,168.0,2507.0,19.0,1.88348,0,0
2578.0,94.0,2508.0,19.0,2.03961,0,0
2621.0,17.0,2690.0,21.0,2.22711,0,0
2685.0,60.0,2777.0,22.0,2.24666,1,0
2823.0,108.0,2675.0,21.0,2.45917,1,0
2843.0,0.0,2964.0,23.0,2.69072,1,0
2849.0,85.0,3058.0,24.0,2.74955,0,0
2833.0,207.0,2837.0,23.0,2.80134,0,0
3007.0,149.0,2804.0,22.0,2.90646,0,0
3036.0,0.0,3107.0,24.0,2.95762,0,0
2930.0,54.0,3252.0,25.0,2.79777,0,0
2948.0,264.0,3129.0,23.0,2.61534,0,0
2862.0,313.0,2959.0,21.0,2.4,0,0
2803.0,286.0,2771.0,20.0,2.24666,0,0
2736.0,179.0,2787.0,20.0,2.07123,0,0
2659.0,162.0,2788.0,20.0,1.91311,0,0
2685.0,204.0,2721.0,19.0,2.00686,0,0
2650.0,168.0,2702.0,17.0,2.19089,0,0
2566.0,154.0,2657.0,17.0,2.35106,0,0
2509.0,172.0,2667.0,17.0,2.55147,0,0
2422.0,233.0,2513.0,16.0,2.72901,0,0
2385.0,227.0,2430.0,16.0,2.9,0,0
2383.0,191.0,2376.0,16.0,3.0899,0,0
2299.0,129.0,2397.0,15.0,3.25998,0,0
2281.0,159.0,2385.0,15.0,3.38526,0,0
2253.0,183.0,2204.0,14.0,3.37787,0,0
2140.0,94.0,2175.0,14.0,3.37454,0,0
2135.0,90.0,2087.0,14.0,3.33017,0,0
2061.0,30.0,2144.0,15.0,3.07368,0,0
2074.0,80.0,2127.0,15.0,2.57827,0,0
1963.0,93.0,2114.0,15.0,2.24722,0,0
1990.0,172.0,1960.0,14.0,2.05609,0,0
1987.0,101.0,2047.0,14.0,1.9046,0,0
1939.0,113.0,1940.0,14.0,1.68745,0,0
1883.0,79.0,1966.0,14.0,1.37386,0,0
1864.0,114.0,2038.0,14.0,1.26095,0,0
1803.0,201.0,1832.0,12.0,1.31434,0,0
1774.0,162.0,1789.0,12.0,1.31909,0,0
1760.0,123.0,1773.0,12.0,1.27574,0,0
1718.0,94.0,1762.0,12.0,1.28355,0,0
1684.0,97.0,1808.0,12.0,1.34536,0,0
1692.0,155.0,1692.0,11.0,1.35923,0,0
1614.0,111.0,1676.0,11.0,1.40979,0,0
1585.0,121.0,1552.0,11.0,1.43091,0,0
1525.0,62.0,1576.0,11.0,1.47986,0,0
1548.0,80.0,1583.0,11.0,1.51245,0,0
1475.0,82.0,1574.0,11.0,1.52971,0,0
1459.0,127.0,1558.0,11.0,1.52561,0,0
1418.0,160.0,1479.0,10.0,1.56445,0,0
1418.0,157.0,1391.0,9.0,1.54515,0,0
1397.0,91.0,1395.0,9.0,1.56525,0,0
1403.0,61.0,1422.0,9.0,1.48661,0,0
1395.0,57.0,1450.0,10.0,1.37477,1,0
1393.0,80.0,1388.0,10.0,1.22066,1,0
1390.0,54.0,1430.0,10.0,1.00499,1,0
1369.0,66.0,1496.0,10.0,0.96954,0,0
1384.0,137.0,1396.0,10.0,0.92195,0,0
1401.0,106.0,1428.0,10.0,0.86023,0,0
1446.0,93.0,1462.0,10.0,0.78102,0,0
1387.0,76.0,1436.0,10.0,0.67823,0,0
1408.0,86.0,1399.0,10.0,0.67823,0,0
1416.0,54.0,1446.0,11.0,0.67823,0,0
1368.0,60.0,1450.0,11.0,0.65383,0,0
1407.0,98.0,1404.0,10.0,0.6245,0,0
1324.0,68.0,1438.0,10.0,0.63246,0,0
1398.0,127.0,1386.0,9.0,0.6245,0,0
1405.0,81.0,1392.0,9.0,0.57228,0,0
1423.0,48.0,1401.0,10.0,0.6245,0,0
1415.0,18.0,1508.0,11.0,0.58949,1,0
1407.0,77.0,1471.0,10.0,0.54772,1,0
1414.0,100.0,1418.0,10.0,0.49749,0,0
1420.0,73.0,1436.0,10.0,0.49749,0,0
1394.0,63.0,1442.0,10.0,0.49749,0,0
1404.0,78.0,1378.0,10.0,0.49749,0,0
1372.0,37.0,1339.0,10.0,0.53852,0,0
1612.0,0.0,1370.0,9.0,0.5,0,0
1659.0,0.0,1532.0,10.0,0.8165,0,0
1575.0,6.0,1667.0,11.0,0.82916,0,0
1598.0,69.0,1747.0,11.0,0.8,0,0
1588.0,159.0,1777.0,11.0,0.74536,0,0
1616.0,244.0,1762.0,10.0,0.69985,0,0
1625.0,274.0,1755.0,10.0,0.78062,0,0
1595.0,284.0,1600.0,9.0,0.8165,0,0
1631.0,204.0,1583.0,9.0,0.7746,0,0
1609.0,108.0,1658.0,10.0,0.73855,0,0
1619.0,110.0,1710.0,10.0,0.7592,0,0
1630.0,143.0,1690.0,9.0,0.76923,0,0
1602.0,142.0,1655.0,9.0,0.77262,0,0
1627.0,136.0,1610.0,9.0,0.77172,0,0
1620.0,85.0,1590.0,9.0,0.75,1,0
1632.0,39.0,1654.0,10.0,0.72998,1,0
1649.0,44.0,1694.0,10.0,0.71146,1,0
1617.0,63.0,1751.0,10.0,0.71393,0,0
1577.0,137.0,1569.0,9.0,0.71414,0,0
1617.0,90.0,1571.0,9.0,0.69821,0,0
1614.0,30.0,1639.0,10.0,0.69821,0,0
1635.0,38.0,1734.0,10.0,0.64031,1,0
1597.0,96.0,1686.0,10.0,0.5831,0,0
1621.0,132.0,1602.0,9.0,0.49749,0,0
1620.0,90.0,1601.0,10.0,0.49749,0,0
1612.0,49.0,1665.0,10.0,0.49749,0,0
1633.0,71.0,1654.0,10.0,0.4899,1,0
1622.0,76.0,1644.0,10.0,0.47697,0,0
1609.0,70.0,1691.0,10.0,0.47697,0,0
1595.0,107.0,1689.0,10.0,0.4899,0,0
1643.0,142.0,1637.0,9.0,0.47697,0,0
1615.0,95.0,1715.0,10.0,0.47697,0,0
1574.0,138.0,1592.0,9.0,0.47697,0,0
1626.0,109.0,1625.0,9.0,0.47697,0,0
1618.0,76.0,1551.0,9.0,0.47697,0,0
1618.0,7.0,1709.0,10.0,0.47697,1,0
1601.0,69.0,1749.0,10.0,0.47697,1,0
1648.0,152.0,1694.0,10.0,0.47697,0,0
1629.0,139.0,1700.0,9.0,0.47697,0,0
1576.0,148.0,1634.0,9.0,0.4899,0,0
1628.0,145.0,1637.0,9.0,0.49749,0,0
1684.0,108.0,1662.0,9.0,0.5,0,0
1651.0,63.0,1732.0,9.0,0.5,0,0
1750.0,103.0,1705.0,9.0,0.5,1,0
1735.0,40.0,1827.0,10.0,0.5,1,0
1817.0,92.0,1748.0,10.0,0.5,1,0
1880.0,24.0,1868.0,10.0,0.58949,1,0
1856.0,21.0,2053.0,11.0,0.58949,0,0
1951.0,153.0,1907.0,10.0,0.66332,0,0
1974.0,76.0,2045.0,11.0,0.71414,0,0
1949.0,103.0,1995.0,11.0,0.76649,0,0
2070.0,105.0,1999.0,11.0,0.88882,1,0
2110.0,24.0,2187.0,12.0,0.89443,0,0
2146.0,70.0,2109.0,11.0,0.96307,0,0
2155.0,23.0,2239.0,12.0,1.04283,0,0
2135.0,76.0,2222.0,12.0,1.10793,0,0
2270.0,114.0,2219.0,12.0,1.24499,1,0
2346.0,44.0,2367.0,13.0,1.30767,0,0
2371.0,47.0,2476.0,13.0,1.33791,0,0
2356.0,107.0,2469.0,13.0,1.33791,0,0
2444.0,154.0,2333.0,13.0,1.38834,0,0
2447.0,31.0,2521.0,14.0,1.49248,1,0
2506.0,73.0,2542.0,15.0,1.53216,1,0
2615.0,77.0,2511.0,15.0,1.69926,1,0
2662.0,0.0,2789.0,16.0,1.90788,1,0
2706.0,88.0,2836.0,17.0,1.94679,0,0
2829.0,152.0,2840.0,16.0,2.08806,1,0
2852.0,113.0,2869.0,17.0,2.03715,0,0
2954.0,91.0,2782.0,16.0,2.17428,0,0
2916.0,0.0,3086.0,18.0,2.24944,1,0
3065.0,119.0,3119.0,18.0,2.26881,0,0
3093.0,121.0,3195.0,18.0,2.24944,0,0
3213.0,156.0,3112.0,17.0,2.17428,0,0
3225.0,38.0,3198.0,18.0,2.29074,1,0
3285.0,16.0,3460.0,20.0,2.33399,1,0
3304.0,134.0,3474.0,20.0,2.2383,1,0
3437.0,215.0,3236.0,19.0,2.32594,1,0
3430.0,20.0,3585.0,21.0,2.34307,0,0
3542.0,124.0,3550.0,21.0,2.37645,0,0
3629.0,99.0,3641.0,22.0,2.32379,1,0
3657.0,78.0,3795.0,22.0,2.37645,0,0
3607.0,153.0,3809.0,23.0,2.35797,0,0
3609.0,249.0,3783.0,22.0,2.28637,0,0
3628.0,296.0,3733.0,22.0,2.24666,0,0
3604.0,282.0,3694.0,22.0,2.17715,0,0
3633.0,260.0,3340.0,20.0,2.07123,0,0
3527.0,18.0,3627.0,22.0,2.00686,0,0
3588.0,83.0,3544.0,22.0,1.93585,0,0
3663.0,29.0,3833.0,24.0,2.07123,1,0
3630.0,141.0,3806.0,25.0,2.14184,1,0
3628.0,222.0,3714.0,25.0,2.03715,0,0
3674.0,214.0,3510.0,23.0,1.89473,0,0
3650.0,34.0,3792.0,25.0,1.72047,0,0
3700.0,124.0,3586.0,24.0,1.93585,0,0
3664.0,7.0,3780.0,27.0,2.30217,1,0
3622.0,86.0,3688.0,29.0,2.57827,1,0
3621.0,106.0,3499.0,30.0,3.22916,1,0
3710.0,0.0,3520.0,33.0,4.04846,1,1
3656.0,0.0,3369.0,36.0,5.15364,1,1
3691.0,0.0,3191.0,40.0,6.41794,1,1
3625.0,0.0,2950.0,44.0,7.81841,1,1
3629.0,0.0,2696.0,48.0,9.36536,1,1
3599.0,0.0,2440.0,53.0,11.02497,1,1
3619.0,0.0,2200.0,58.0,12.86235,1,1
3666.0,0.0,1984.0,64.0,14.81983,1,1
3585.0,0.0,1792.0,71.0,17.01022,1,1
3489.0,0.0,1792.0,78.0,19.37595,1,1
3416.0,0.0,1792.0,86.0,21.93462,1,1
3391.0,0.0,1792.0,94.0,24.7879,1,1
3249.0,0.0,1792.0,104.0,27.78034,1,1
3237.0,0.0,1792.0,114.0,30.91699,1,1
3218.0,0.0,1792.0,126.0,34.2918,1,1
3072.0,0.0,1792.0,138.0,37.83236,1,1
3017.0,0.0,1792.0,152.0,41.85343,1,1
2937.0,0.0,1792.0,168.0,46.13835,1,1
2917.0,0.0,1792.0,184.0,50.80069,1,1
2921.0,0.0,1792.0,203.0,55.88524,1,1
2898.0,0.0,1792.0,223.0,61.52812,1,1
